accession_id,alias,title,description,biological_sex,subject_id,phenotype,extra_attributes,submission_accession_id,created_at,edited_at
EGAN00001188223,587006,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""NCI-N87""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640 10% FBS, 2mM L-Gln\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""Liver""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Stomach""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Stomach""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337469""}]",EGA00001134540,2014-01-23 19:38:14+01,2023-06-15 15:06:32.623901+02
EGAN00001188224,636077,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""NIH:OVCAR-3""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Ovary""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Ovary""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337470""}]",EGA00001134540,2014-01-23 19:38:14+01,2023-06-15 15:06:32.623901+02
EGAN00001188225,636781,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""22""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""NTERA-2""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Caucasian""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""McCoys 5A, 15% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Testis""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Carcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Other""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337471""}]",EGA00001134540,2014-01-23 19:38:14+01,2023-06-15 15:06:32.623901+02
EGAN00001188226,587625,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""NU-DUL-1""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% HI FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Blood""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Lymphoma B-cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lymphoid""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337472""}]",EGA00001134540,2014-01-23 19:38:14+01,2023-06-15 15:06:32.623901+02
EGAN00001188227,587021,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""56""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""NUGC-2""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 15% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Stomach""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Stomach""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337473""}]",EGA00001134540,2014-01-23 19:38:14+01,2023-06-15 15:06:32.623901+02
EGAN00001188228,587022,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""72""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""NUGC-3""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Stomach""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Stomach""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337474""}]",EGA00001134540,2014-01-23 19:38:14+01,2023-06-15 15:06:32.623901+02
EGAN00001188229,587023,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""35""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""NUGC-4""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Stomach""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Stomach""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337475""}]",EGA00001134540,2014-01-23 19:38:14+01,2023-06-15 15:06:32.623901+02
EGAN00001188230,587675,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""OAW28""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""DMEM, 10% FBS, 2mM Gln, 1mM NaP, 20IU/L Bovine Insulin\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Ovary""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Cystadenocarcinoma Serous""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Ovary""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337476""}]",EGA00001134540,2014-01-23 19:38:14+01,2023-06-15 15:06:32.623901+02
EGAN00001188231,587676,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""OAW42""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""DMEM, 10% FBS, 2mM Gln, 1mM NaP, 20IU/L Bovine Insulin\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Ovary""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Cystadenocarcinoma Serous""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Ovary""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337477""}]",EGA00001134540,2014-01-23 19:38:14+01,2023-06-15 15:06:32.623901+02
EGAN00001188232,587421,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""OCI-AML2""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% HI FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Blood""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Leukemia Acute Myelogenic""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lymphoid""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337478""}]",EGA00001134540,2014-01-23 19:38:14+01,2023-06-15 15:06:32.623901+02
EGAN00001188233,587422,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""OCI-AML3""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% HI FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Blood""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Leukemia Acute Myelogenic""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lymphoid""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337479""}]",EGA00001134540,2014-01-23 19:38:14+01,2023-06-15 15:06:32.623901+02
EGAN00001188234,587423,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""77""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""OCI-AML5""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""RPMI-1640 + 10% HI FBS + 2mM L-Glutamine""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Blood""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Leukemia Acute Myelogenic""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lymphoid""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337480""}]",EGA00001134540,2014-01-23 19:38:14+01,2023-06-15 15:06:32.623901+02
EGAN00001188235,587626,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""OCI-LY-10""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""IMDM, 20% Fresh Human Serum, 2mM L-Glutamine, 50 uM 2-Mercaptoethanol\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Lymph Node""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Lymphoma B-cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lymphoid""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337481""}]",EGA00001134540,2014-01-23 19:38:14+01,2023-06-15 15:06:32.623901+02
EGAN00001188236,587627,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""27""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""OCI-LY-19""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 20% HI FBS, 10% DMSO\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""alpha-MEM, 10% HI FBS, 2mM Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Lymph Node""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Lymphoma B-cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lymphoid""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337482""}]",EGA00001134540,2014-01-23 19:38:15+01,2023-06-15 15:06:32.623901+02
EGAN00001188237,587628,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""OCI-LY-3""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""IMDM, 20% Fresh Human Serum, 2mM L-Glutamine, 50 uM 2-Mercaptoethanol\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Lymph Node""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Lymphoma B-cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lymphoid""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337483""}]",EGA00001134540,2014-01-23 19:38:15+01,2023-06-15 15:06:32.623901+02
EGAN00001188238,587629,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""OCI-LY-7""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""#N/A""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""#N/A""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Lymph Node""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Lymphoma B-cell""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lymphoid""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337484""}]",EGA00001134540,2014-01-23 19:38:15+01,2023-06-15 15:06:32.623901+02
EGAN00001188239,587424,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""OCI-M1""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% HI FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Blood""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Leukemia Acute Myelogenic""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lymphoid""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337485""}]",EGA00001134540,2014-01-23 19:38:15+01,2023-06-15 15:06:32.623901+02
EGAN00001188240,587425,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""OCI-M2""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% HI FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Blood""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Leukemia Acute Myelogenic""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lymphoid""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337486""}]",EGA00001134540,2014-01-23 19:38:15+01,2023-06-15 15:06:32.623901+02
EGAN00001188241,587017,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""38""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""OCUM-1""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""Japanese""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""DMEM, 10% FBS, 2mM L-Glutamine, 0.5mM NaP\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Stomach""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Stomach""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337487""}]",EGA00001134540,2014-01-23 19:38:15+01,2023-06-15 15:06:32.623901+02
EGAN00001188242,587522,Cancer Cell Line,Immortalized cancer cell line,unknown,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""Okajima""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Stomach""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Stomach""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337488""}]",EGA00001134540,2014-01-23 19:38:15+01,2023-06-15 15:06:32.623901+02
EGAN00001188243,635616,Cancer Cell Line,Immortalized cancer cell line,female,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""56""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""Years""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""OPM-2""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Female""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""RPMI-1640, 10% Heat inactivated FBS, 2mM L-Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Blood""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Multiple Myeloma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Lymphoid""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337489""}]",EGA00001134540,2014-01-23 19:38:15+01,2023-06-15 15:06:32.623901+02
EGAN00001188244,636128,Cancer Cell Line,Immortalized cancer cell line,male,,,"[{""tag"": ""Age"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Age_Unit"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Cell_line"", ""unit"": null, ""value"": ""OUMS-23""}, {""tag"": ""ENA-CHECKLIST"", ""unit"": null, ""value"": ""ERC000026""}, {""tag"": ""Ethnicity"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Freeze_Media"", ""unit"": null, ""value"": ""\""Complete growth medium, 90%; DMSO, 10%\""""}, {""tag"": ""Gender"", ""unit"": null, ""value"": ""Male""}, {""tag"": ""Growth_Media"", ""unit"": null, ""value"": ""\""DMEM, 10% FBS, 2mM Glutamine\""""}, {""tag"": ""Metastatic_Tissue"", ""unit"": null, ""value"": ""NA""}, {""tag"": ""Primary_Tissue"", ""unit"": null, ""value"": ""Colon""}, {""tag"": ""Tissue_Diagnosis"", ""unit"": null, ""value"": ""Adenocarcinoma""}, {""tag"": ""Tissue_supergroup"", ""unit"": null, ""value"": ""Colo-Rectal""}, {""tag"": ""biosample_id"", ""value"": ""SAMEA2337490""}]",EGA00001134540,2014-01-23 19:38:15+01,2023-06-15 15:06:32.623901+02
